,telecommuting,has_company_logo,has_questions,fraudulent,salary_min,salary_max,employment_type_-,employment_type_Contract,employment_type_Full-time,employment_type_Other,employment_type_Part-time,employment_type_Temporary,required_experience_-,required_experience_Associate,required_experience_Director,required_experience_Entry level,required_experience_Executive,required_experience_Internship,required_experience_Mid-Senior level,required_experience_Not Applicable,required_education_-,required_education_Associate Degree,required_education_Bachelor's Degree,required_education_Certification,required_education_Doctorate,required_education_High School or equivalent,required_education_Master's Degree,required_education_Professional,required_education_Some College Coursework Completed,required_education_Some High School Coursework,required_education_Unspecified,required_education_Vocational,required_education_Vocational - Degree,required_education_Vocational - HS Diploma,title_vector,location_vector,department_vector,company_profile_vector,description_vector,requirements_vector,benefits_vector,industry_vector,function_vector,predicao
4185,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.048096023,0.05950057506561279,0.026286277920007706,0.056476518511772156,0.004299202933907509,0.018072305247187614,0.09602487832307816,-0.07217704504728317,0.046692922711372375,0.0
4188,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012433172,0.13656866550445557,0.0,-0.034573595970869064,-0.013313081115484238,-0.009927392937242985,0.06352372467517853,0.0,0.0,0.0
4190,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11062329,0.1221189796924591,0.0,0.03827543184161186,0.015726953744888306,0.04024256393313408,-0.012753832153975964,0.0,0.24436213076114655,0.0
4203,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095976256,0.06491734832525253,0.0,-0.02725711092352867,0.005760736297816038,0.0,0.0,0.0,0.0,0.0
4209,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0060343337,0.17983469367027283,0.0,0.0536295622587204,0.021197829395532608,0.03175290673971176,0.1063852608203888,-0.03708634898066521,0.11565286666154861,0.0
4210,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.011319128,0.16852909326553345,0.0,0.08765780180692673,0.05707518011331558,0.05748773738741875,0.11476700007915497,-0.08084625005722046,-0.022310519590973854,0.0
4221,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042650837,0.07663591206073761,0.0,-0.0350019671022892,0.02615210972726345,0.0,0.0,0.0,0.0,0.0
4226,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.07256374,0.13982729613780975,0.0,-0.07144614309072495,0.020378660410642624,0.011675527319312096,0.09549656510353088,-0.1648877114057541,0.0924716666340828,0.0
4230,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030757844,0.016349369660019875,-0.10019458830356598,0.021504640579223633,-0.017307525500655174,-0.021382607519626617,0.08128418773412704,0.0,0.0,0.0
4231,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.13586952,0.009523657150566578,0.0,-0.04506576061248779,-0.02621680684387684,-0.13353145122528076,0.016520678997039795,0.0,0.0,0.0
4235,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10958046,0.0,0.006383806467056274,-0.009131931699812412,0.04054630920290947,0.03296934440732002,0.0,0.0,0.0,0.0
4236,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03627292,0.028455859050154686,0.0,0.0,0.01887221448123455,0.029173333197832108,0.0,-0.08405696600675583,-0.07160104811191559,0.0
4237,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018790558,0.015080634504556656,0.11704172194004059,0.0,-0.015320181846618652,-0.036171264946460724,0.0,0.0,0.0,0.0
4240,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027019005,0.031117692589759827,0.0,-0.04553570598363876,-0.0074982596561312675,-0.005171665456146002,-0.011287306435406208,-0.03708634898066521,0.029355652630329132,0.0
4244,0,0,1,0,55000,70000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.024711292,0.1152149960398674,0.0,0.0,0.026068340986967087,-0.0035398483742028475,0.0,-0.0048846895806491375,0.24436213076114655,0.0
4249,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024501009,0.05002483353018761,0.041575778275728226,0.0,0.04788057878613472,0.03288154676556587,0.17245632410049438,0.0,0.0,0.0
4250,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0056242,0.07610286772251129,0.0,0.0,0.04043302685022354,0.02876945026218891,0.11476700007915497,-0.08084625005722046,0.0924716666340828,0.0
4251,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.058515202,0.12112705409526825,0.0,0.0,-0.027723366394639015,0.0,0.0,0.0,0.0,0.0
4252,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.059532117,0.0010795581620186567,0.0,-0.0560055747628212,0.022385841235518456,0.0,0.09799898415803909,-0.11565808206796646,-0.17853516340255737,0.0
4254,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.053744696,0.0,0.0,-0.04506576061248779,-0.025572938844561577,-0.03999607637524605,0.016520678997039795,0.0,0.13140377402305603,0.0
4255,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07906256,0.07468094676733017,0.0,0.06184729188680649,0.043135154992341995,0.028175048530101776,0.0,-0.07217704504728317,0.017827996984124184,0.0
4257,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023007471,0.095675028860569,0.057966507971286774,0.01739949733018875,0.013566014356911182,-0.0023218668065965176,0.015136145055294037,0.0,0.0,0.0
4260,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.013300198,0.3389737606048584,0.11565286666154861,0.05425230413675308,0.023637982085347176,0.012178357690572739,0.03586297854781151,0.09912607073783875,0.11565286666154861,0.0
4271,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.14740878,0.09858249872922897,0.015049968846142292,-0.01701240986585617,-0.007688716519623995,0.0011575686512514949,0.0,-0.08405696600675583,-0.07160104811191559,0.0
4272,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.004913628,0.039743904024362564,0.11565286666154861,-0.0035110332537442446,0.015157932415604591,0.0022183049004524946,0.06122864782810211,-0.07217704504728317,0.11565286666154861,0.0
4274,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10964383,0.0,0.0,-0.06397208571434021,-0.026035763323307037,-0.020116722211241722,0.0,0.0,0.0,0.0
4275,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015123818,0.1152149960398674,0.0,0.061229247599840164,0.03799411654472351,-0.017186494544148445,0.0798531025648117,0.11310556530952454,0.0,0.0
4279,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.043947984,0.1364256888628006,0.0,0.0,-0.023614639416337013,-0.023614639416337013,-0.03749284893274307,0.0,0.0,0.0
4283,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060941868,0.11064659804105759,0.24436213076114655,-0.03447936847805977,0.025867316871881485,0.008182097226381302,0.06067737564444542,0.0,0.24436213076114655,0.0
4286,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06941779,0.004360545426607132,0.0,-0.04506576061248779,0.002892847638577223,0.0,0.0,-0.0048846895806491375,0.0,0.0
4291,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.054364614,0.06738133728504181,0.06613431125879288,-0.02383502945303917,0.04116211086511612,0.03707423061132431,0.0,-0.11565808206796646,0.06613431125879288,0.0
4292,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.013104832,0.1152149960398674,0.0,-0.0077899969182908535,0.013467607088387012,0.056185923516750336,0.0,-0.08405696600675583,-0.07160104811191559,0.0
4301,0,1,1,0,21000,21000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0188299,0.05381977930665016,-0.05225321650505066,0.025961149483919144,-0.017805635929107666,0.04702845588326454,0.021189844235777855,-0.09512142837047577,-0.05225321650505066,0.0
4302,0,1,1,0,65000,120000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23259151,0.06954442709684372,0.24436213076114655,0.06180930510163307,0.05435877665877342,0.0017710935790091753,0.04552843049168587,-0.07217704504728317,0.24436213076114655,0.0
4311,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028716873,0.1152149960398674,0.0,-0.02725711092352867,0.013516037724912167,0.0,0.0,0.0,0.0,0.0
4315,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020980781,0.12801693379878998,0.0,0.0,-0.010532946325838566,0.03150569275021553,0.060714248567819595,0.018176566809415817,0.11565286666154861,1.0
4319,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1463994,0.11525097489356995,0.0,-0.04506576061248779,-0.01885811984539032,-0.09973223507404327,0.06504427641630173,0.0,-0.10915237665176392,0.0
4323,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015003337,0.0073731099255383015,0.0924716666340828,0.0,0.030827121809124947,-0.028774023056030273,0.14459533989429474,0.0,0.0,0.0
4324,0,1,1,0,28000,35000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.015123818,0.11064659804105759,0.0,-0.004355704411864281,0.005835854448378086,0.019308608025312424,0.07419580221176147,-0.03708634898066521,-0.10149919241666794,0.0
4325,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.011319128,0.16852909326553345,0.0,0.08765780180692673,0.05761077255010605,0.05748773738741875,0.11476700007915497,-0.08084625005722046,-0.022310519590973854,0.0
4327,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.12102392,-0.033855337649583817,0.0,0.02493002824485302,0.007814457640051842,-0.01708417944610119,-0.059038981795310974,-0.13812656700611115,-0.10149919241666794,0.0
4328,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.04835906,-0.08451381325721741,-0.024390308186411858,-0.003780535189434886,-0.001650953316129744,-0.0016101323999464512,0.0,-0.024571847170591354,-0.024390308186411858,0.0
4331,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.07895735,0.008539102971553802,0.0,-0.04506576061248779,-0.024817287921905518,-0.03999607637524605,0.016520678997039795,0.0,0.13140377402305603,0.0
4332,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1277477,0.3389737606048584,0.0,0.0,0.01445578783750534,0.0,0.0,0.0,0.0,0.0
4334,0,1,1,0,18000,25000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.04097024,0.006201688200235367,0.0,0.008307939395308495,0.02080700919032097,0.023443937301635742,0.0,-0.11284025013446808,0.029355652630329132,0.0
4335,0,1,1,0,40000,55000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.042878598,0.11934488266706467,0.0,-0.025151675567030907,0.01679285056889057,0.01273670420050621,0.1388603150844574,-0.08084625005722046,0.11704172194004059,0.0
4337,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07436958,0.07651445269584656,0.24436213076114655,0.0,0.022368770092725754,0.0,0.0,0.0,0.0,0.0
4344,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02756609,0.12801693379878998,0.11565286666154861,0.0,-0.011995984241366386,0.00785581674426794,0.060714248567819595,-0.3004835844039917,0.11565286666154861,1.0
4347,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008443786,0.01876992918550968,0.0,0.0,-0.017014862969517708,0.0,0.0,0.0,0.0,0.0
4351,0,1,1,0,40000,50000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.05974266,0.06969118118286133,0.0,-0.024219177663326263,-0.005623606964945793,0.009878106415271759,0.035134829580783844,0.01835247315466404,0.0924716666340828,0.0
4357,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06767031,0.12801693379878998,0.0,0.0,-0.035517703741788864,-0.03352631255984306,0.03933833912014961,-0.3004835844039917,0.11565286666154861,1.0
4358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.09166647,0.009274069219827652,-0.06961677223443985,0.0,-0.02419518679380417,-0.009499040432274342,0.07616466283798218,-0.11565808206796646,0.0061148530803620815,0.0
4366,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.07287422,0.061259590089321136,0.0,0.009811759926378727,-0.04628971591591835,0.026352033019065857,0.0,-0.11140517890453339,0.0,0.0
4370,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.021381933,0.095675028860569,0.0,0.00031607411801815033,0.05191519111394882,0.026119673624634743,0.11527048051357269,0.11310556530952454,0.24436213076114655,0.0
4375,0,1,1,0,0,15000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.07200964,0.156906396150589,0.0,0.03403496742248535,0.02323523722589016,0.03449195995926857,0.027308491989970207,0.032584600150585175,0.11565286666154861,0.0
4378,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08589365,0.03987939655780792,0.041377048939466476,0.0,0.019444290548563004,0.031138025224208832,0.0,0.0,0.0,0.0
4386,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07338443,0.1152149960398674,-0.008068868890404701,-0.014125424437224865,0.028978442773222923,0.00407269736751914,0.0,0.0,0.0,0.0
4390,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023007521,0.3389737606048584,0.02268296666443348,-0.13092714548110962,-0.005055075511336327,0.021728258579969406,0.0796700119972229,-0.03708634898066521,0.0,0.0
4394,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.055397302,0.156906396150589,0.09486623853445053,0.015439534559845924,0.0033860718831419945,0.026583494618535042,0.04735969007015228,0.11310556530952454,0.09486623853445053,0.0
4403,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.037834063,-0.006852846127003431,0.0924716666340828,-0.005566869862377644,0.014117419719696045,0.04161450266838074,0.09336471557617188,0.11310556530952454,0.0924716666340828,0.0
4408,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0069282614,0.17983469367027283,0.0,0.0536295622587204,0.01622428372502327,0.015573661774396896,0.0385589562356472,-0.03708634898066521,0.11565286666154861,0.0
4419,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.06431338,0.156906396150589,-0.037680692970752716,0.015439534559845924,0.06273896992206573,0.05623088404536247,0.019525934010744095,0.11310556530952454,-0.02971949614584446,0.0
4430,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.13413012,0.16280271112918854,0.0,0.03818307816982269,0.042736414819955826,-0.0015694380272179842,0.07188179343938828,0.032584600150585175,0.11565286666154861,0.0
4431,0,1,1,0,0,24000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027849818,0.03699558600783348,0.0,-0.0074788834899663925,0.006175685673952103,5.064368087914772e-05,0.21240893006324768,0.11310556530952454,0.0924716666340828,0.0
4434,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022705292,0.006201688200235367,-0.03620840236544609,0.0,0.046181753277778625,0.0,0.0,0.0,0.0,0.0
4440,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18835324,0.022549975663423538,0.0,-0.021486368030309677,-0.003032599575817585,-0.02573016658425331,0.0,-0.08405696600675583,-0.07160104811191559,0.0
4446,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.15363047,0.054012481123209,0.0,-0.08038926124572754,0.04299287497997284,-0.01412875670939684,0.005807572975754738,-0.023350419476628304,0.0,0.0
4447,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06849542,0.156906396150589,0.057966507971286774,0.053410835564136505,0.01712702587246895,0.02526846155524254,0.030484873801469803,0.0,0.0,0.0
4449,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021880148,0.2019016444683075,0.0,0.0,-0.016820555552840233,0.019216163083910942,0.04206131771206856,0.0,0.0,0.0
4452,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15013501,0.049368709325790405,0.03690164163708687,-0.0004238902765791863,0.004220106173306704,-0.020555967465043068,0.05195975303649902,-0.20944009721279144,-0.10149919241666794,0.0
4454,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.056889895,0.17983469367027283,0.0,0.0031402800232172012,0.003773054573684931,0.0,0.07088039070367813,0.0,0.0,0.0
4458,0,0,1,0,0,1200000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024501009,0.013595027849078178,0.0,0.0,-0.0035930764861404896,0.014762104488909245,0.0,0.0348244309425354,0.013339783065021038,0.0
4460,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005798783,0.12260885536670685,0.0,-0.04889192432165146,0.06909763813018799,0.039242371916770935,0.0,0.0,0.0,0.0
4463,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16329046,0.2019016444683075,0.1073014959692955,-0.01701240986585617,0.02364610880613327,0.03661312535405159,0.03857388719916344,-0.07217704504728317,0.0924716666340828,0.0
4465,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.010105803,0.02154281549155712,0.0,0.041754502803087234,0.030311916023492813,-0.04021015018224716,0.08765292912721634,-0.012691850773990154,-0.17853516340255737,0.0
4472,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.04575695,0.061259590089321136,0.0,0.009811759926378727,-0.04451461881399155,0.026205189526081085,0.0,-0.11140517890453339,0.0,0.0
4480,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049514618,0.1125178411602974,0.0,0.0,0.09413358569145203,0.001459412625990808,0.0,0.0,0.0,0.0
4486,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05906645,0.03145621716976166,0.0,-0.01294249389320612,0.010774404741823673,0.045968249440193176,0.0,-0.08405696600675583,0.06613431125879288,0.0
4488,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.15363047,0.03586234897375107,0.0,-0.08038926124572754,0.04307437315583229,-0.01412875670939684,0.005807572975754738,-0.023350419476628304,0.0,0.0
4493,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.058492232,0.11064659804105759,0.06613431125879288,-0.02540137805044651,0.00022617190552409738,0.010246037505567074,0.16172824800014496,-0.08084625005722046,0.06613431125879288,0.0
4494,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014256448,0.016457516700029373,0.0,-0.051600828766822815,0.0038029421120882034,0.0,0.0,0.0,0.0,0.0
4496,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010567644,0.033091962337493896,0.0924716666340828,0.0009410816710442305,0.013284056447446346,-0.004001832101494074,0.03692230209708214,-0.07217704504728317,0.0924716666340828,0.0
4497,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16868645,0.19808423519134521,0.12754245102405548,0.0,0.052800253033638,0.04614761471748352,0.0,0.0,0.0,0.0
4499,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115114324,0.061259590089321136,0.0,0.009811759926378727,0.050788067281246185,-0.027465982362627983,0.0,0.0,0.0,0.0
4504,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.026289158,0.10550746321678162,0.0,0.03961779922246933,0.021796343848109245,0.022593965753912926,0.0696835145354271,-0.20944009721279144,-0.07160104811191559,0.0
4507,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.102183536,0.049368709325790405,0.03690164163708687,-0.0004238902765791863,0.007561699952930212,-0.026435265317559242,0.05195975303649902,-0.20944009721279144,-0.10149919241666794,0.0
4512,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06611355,0.06593097746372223,0.0,0.0,0.04333864152431488,0.1411963701248169,0.08221729099750519,0.0,0.0,0.0
4515,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036809117,0.156906396150589,0.0,0.024099387228488922,0.011840561404824257,0.011625178158283234,0.0,0.0,0.0,0.0
4516,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14181083,0.17983469367027283,0.0,0.07412218302488327,0.06120935454964638,0.048476435244083405,0.07876342535018921,-0.07217704504728317,0.24436213076114655,0.0
4526,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022440564,0.3389737606048584,0.2928345501422882,0.0,0.01829942688345909,0.004720357712358236,0.05810502916574478,0.0,0.0,0.0
4532,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.110745,0.012863824144005775,0.0,-0.04506576061248779,-0.013911405578255653,-0.03999607637524605,0.016520678997039795,0.06503964215517044,0.0,0.0
4533,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11154969,0.2211151272058487,0.0,0.011367786675691605,0.009869428351521492,-0.027511052787303925,0.0,-0.23668883740901947,0.09764895588159561,0.0
4542,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07275802,0.061259590089321136,0.0,0.009811759926378727,0.039732035249471664,-0.047658924013376236,0.0,0.0,0.0,0.0
4544,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.024601812,0.095675028860569,0.0,0.026132820174098015,0.03329157456755638,-0.019201871007680893,0.0,-0.09512142837047577,0.0924716666340828,0.0
